"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","CZK","Czech Koruna","0","Units",,,34.56925,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","CZK","Czech Koruna","0","Units",,,38.598417,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","CZK","Czech Koruna","0","Units",,,38.035328,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","CZK","Czech Koruna","0","Units",,,32.738518,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","CZK","Czech Koruna","0","Units",,,28.209,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","CZK","Czech Koruna","0","Units",,,25.69975,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","CZK","Czech Koruna","0","Units",,,23.957417,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","CZK","Czech Koruna","0","Units",,,22.595583,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","CZK","Czech Koruna","0","Units",,,20.293667,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","CZK","Czech Koruna","0","Units",,,17.071667,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","CZK","Czech Koruna","0","Units",,,19.063,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","CZK","Czech Koruna","0","Units",,,19.09825,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","CZK","Czech Koruna","0","Units",,,17.695917,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","CZK","Czech Koruna","0","Units",,,19.5775,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","CZK","Czech Koruna","0","Units",,,19.570583,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","CZK","Czech Koruna","0","Units",,,20.7575,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","CZK","Czech Koruna","0","Units",,,24.59875,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","CZK","Czech Koruna","0","Units",,,24.439917,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","CZK","Czech Koruna","0","Units",,,23.376333,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","CZK","Czech Koruna","0","Units",,,21.729917,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","CZK","Czech Koruna","0","Units",,,22.93225,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","CZK","Czech Koruna","0","Units",,,23.21025,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","CZK","Czech Koruna","0","Units",,,21.678167,,
"CZE","Czech Republic","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","CZK","Czech Koruna","0","Units",,,23.357,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1950","1950","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1951","1951","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1952","1952","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1953","1953","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1954","1954","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1955","1955","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1956","1956","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1957","1957","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1958","1958","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1959","1959","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1960","1960","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1961","1961","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1962","1962","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1963","1963","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1964","1964","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1965","1965","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1966","1966","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1967","1967","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1968","1968","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1969","1969","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,1.239468,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,1.216091,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,1.091093,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,0.966202,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,0.965582,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,0.911726,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,0.956997,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,0.888519,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,0.780668,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.726791,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.724882,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.92041,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,1.13264,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,1.267521,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,1.432426,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,1.471942,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,1.107388,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.925488,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.911463,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.9768,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.828409,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.846513,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.796965,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.857625,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.829365,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.730791,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.767516,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.886812,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.89982,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.938283,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.082705,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.116533,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,1.057559,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.884048,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.803922,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.8038,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.796433,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.729672,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"LUX","Luxembourg","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1950","1950","SEK","Swedish Krona","0","Units",,,5.172771,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1951","1951","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1952","1952","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1953","1953","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1954","1954","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1955","1955","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1956","1956","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1957","1957","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1958","1958","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1959","1959","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1960","1960","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1961","1961","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1962","1962","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1963","1963","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1964","1964","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1965","1965","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1966","1966","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1967","1967","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1968","1968","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1969","1969","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","SEK","Swedish Krona","0","Units",,,5.17321,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","SEK","Swedish Krona","0","Units",,,5.125905,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","SEK","Swedish Krona","0","Units",,,4.762417,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","SEK","Swedish Krona","0","Units",,,4.36725,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","SEK","Swedish Krona","0","Units",,,4.439425,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","SEK","Swedish Krona","0","Units",,,4.152192,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","SEK","Swedish Krona","0","Units",,,4.355892,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","SEK","Swedish Krona","0","Units",,,4.481642,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","SEK","Swedish Krona","0","Units",,,4.518475,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","SEK","Swedish Krona","0","Units",,,4.287083,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","SEK","Swedish Krona","0","Units",,,4.229575,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","SEK","Swedish Krona","0","Units",,,5.063442,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","SEK","Swedish Krona","0","Units",,,6.282608,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","SEK","Swedish Krona","0","Units",,,7.667108,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","SEK","Swedish Krona","0","Units",,,8.2718,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","SEK","Swedish Krona","0","Units",,,8.603925,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","SEK","Swedish Krona","0","Units",,,7.123583,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","SEK","Swedish Krona","0","Units",,,6.340442,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","SEK","Swedish Krona","0","Units",,,6.12715,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","SEK","Swedish Krona","0","Units",,,6.446876,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","SEK","Swedish Krona","0","Units",,,5.91879,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","SEK","Swedish Krona","0","Units",,,6.047467,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","SEK","Swedish Krona","0","Units",,,5.823833,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","SEK","Swedish Krona","0","Units",,,7.783427,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","SEK","Swedish Krona","0","Units",,,7.71597,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","SEK","Swedish Krona","0","Units",,,7.133268,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","SEK","Swedish Krona","0","Units",,,6.705956,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","SEK","Swedish Krona","0","Units",,,7.634894,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","SEK","Swedish Krona","0","Units",,,7.949868,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","SEK","Swedish Krona","0","Units",,,8.262428,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","SEK","Swedish Krona","0","Units",,,9.162244,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","SEK","Swedish Krona","0","Units",,,10.329136,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","SEK","Swedish Krona","0","Units",,,9.737123,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","SEK","Swedish Krona","0","Units",,,8.086304,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","SEK","Swedish Krona","0","Units",,,7.348887,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","SEK","Swedish Krona","0","Units",,,7.473088,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","SEK","Swedish Krona","0","Units",,,7.378249,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","SEK","Swedish Krona","0","Units",,,6.75877,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","SEK","Swedish Krona","0","Units",,,6.591099,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","SEK","Swedish Krona","0","Units",,,7.653819,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","SEK","Swedish Krona","0","Units",,,7.207524,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","SEK","Swedish Krona","0","Units",,,6.493543,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","SEK","Swedish Krona","0","Units",,,6.775016,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","SEK","Swedish Krona","0","Units",,,6.513972,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","SEK","Swedish Krona","0","Units",,,6.860785,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","SEK","Swedish Krona","0","Units",,,8.434841,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","SEK","Swedish Krona","0","Units",,,8.561992,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","SEK","Swedish Krona","0","Units",,,8.548861,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","SEK","Swedish Krona","0","Units",,,8.692518,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","SEK","Swedish Krona","0","Units",,,9.458349,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","SEK","Swedish Krona","0","Units",,,9.210309,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","SEK","Swedish Krona","0","Units",,,8.576567,,
"SWE","Sweden","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","SEK","Swedish Krona","0","Units",,,10.114251,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1950","1950","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1951","1951","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1952","1952","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1953","1953","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1954","1954","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1955","1955","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1956","1956","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1957","1957","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1958","1958","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1959","1959","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1960","1960","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1961","1961","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1962","1962","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1963","1963","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1964","1964","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1965","1965","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1966","1966","EUR","Euro","0","Units",,,0.453478,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1967","1967","EUR","Euro","0","Units",,,0.459776,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1968","1968","EUR","Euro","0","Units",,,0.529058,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1969","1969","EUR","Euro","0","Units",,,0.529058,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,0.529058,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,0.521761,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,0.508391,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,0.51827,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,0.543139,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,0.573974,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,0.706622,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,0.727905,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,0.662174,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.620388,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.617912,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.788886,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,0.894609,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,1.02173,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,1.171401,,
